AKKA,HPHD,CON1,XO,,2,,,2,MEET,INLK,INLK,MEET,,,,,,,,,,,,,,,,
AKKA,HPHD,CON1,XO,,3,,T,3,MEET,INLK,INLK,MEET,,,,,,,,,,,,,,,,
AKKA,HPHD,CON1,XO,,3,,,4,MEET,INLK,INLK,MEET,,,,,,,,,,,,,,,,
AKKA,HPHD,CON1,XO,,4,,T,5,MEET,INLK,INLK,MEET,,,,,,,,,,,,,,,,
AKKA,HPHD,CON1,XO,,4,,,6,MEET,INLK,INLK,MEET,,,,,,,,,,,,,,,,
AKKA,HPHD,CON2,OX,,2,,,2,MEET,INLK,INLK,MEET,,,,,,,,,,,,,,,,
AKKA,HPHD,CON2,OX,,3,,T,3,MEET,INLK,INLK,MEET,,,,,,,,,,,,,,,,
AKKA,HPHD,CON2,OX,,3,,,4,MEET,INLK,INLK,MEET,,,,,,,,,,,,,,,,
AKKA,HPHD,CON2,OX,,4,,T,5,MEET,INLK,INLK,MEET,,,,,,,,,,,,,,,,
AKKA,HPHD,CON2,OX,,4,,,6,MEET,INLK,INLK,MEET,,,,,,,,,,,,,,,,
AKKA,HPHD,CON3,XX,ARAA,2,,,2,MEET,INLK,INLK,MEET,,,,,,,,,,,,,,,,
AKKA,HPHD,CON3,XX,ARAA,3,,T,3,MEET,INLK,INLK,MEET,,,,,,,,,,,,,,,,
AKKA,HPHD,CON3,XX,ARAA,3,,,4,MEET,INLK,INLK,MEET,,,,,,,,,,,,,,,,
AKKA,HPHD,CON3,XX,ARAA,4,,T,5,MEET,INLK,INLK,MEET,,,,,,,,,,,,,,,,
AKKA,HPHD,CON3,XX,ARAA,4,,,6,MEET,INLK,INLK,MEET,,,,,,,,,,,,,,,,
AKKA,HPHD,CON3,XX,ARAB,2,,,2,MEET,INLK,INLK,MEET,,,,,,,,,,,,,,,,
AKKA,HPHD,CON3,XX,ARAB,3,,T,3,MEET,INLK,INLK,MEET,,,,,,,,,,,,,,,,
AKKA,HPHD,CON3,XX,ARAB,3,,,4,MEET,INLK,INLK,MEET,,,,,,,,,,,,,,,,
AKKA,HPHD,CON3,XX,ARAB,4,,T,5,MEET,INLK,INLK,MEET,,,,,,,,,,,,,,,,
AKKA,HPHD,CON3,XX,ARAB,4,,,6,MEET,INLK,INLK,MEET,,,,,,,,,,,,,,,,
AKKA,HPHD,CON4,XXO,,3,,,4,MEET,INLK,INLK,INLK,INLK,MEET,,,,,,,,,,,,,,
AKKA,HPHD,CON4,XXO,,4,,T,5,MEET,INLK,INLK,INLK,INLK,MEET,,,,,,,,,,,,,,
AKKA,HPHD,CON4,XXO,,4,,,6,MEET,INLK,INLK,INLK,INLK,MEET,,,,,,,,,,,,,,
AKKA,HPHD,CON4,XXO,,5,,T,7,MEET,INLK,INLK,INLK,INLK,MEET,,,,,,,,,,,,,,
AKKA,HPHD,CON4,XXO,,5,,,8,MEET,INLK,INLK,INLK,INLK,MEET,,,,,,,,,,,,,,
AKKA,HPHD,CON5,OXX,,3,,,4,MEET,INLK,INLK,INLK,INLK,MEET,,,,,,,,,,,,,,
AKKA,HPHD,CON5,OXX,,4,,T,5,MEET,INLK,INLK,INLK,INLK,MEET,,,,,,,,,,,,,,
AKKA,HPHD,CON5,OXX,,4,,,6,MEET,INLK,INLK,INLK,INLK,MEET,,,,,,,,,,,,,,
AKKA,HPHD,CON5,OXX,,5,,T,7,MEET,INLK,INLK,INLK,INLK,MEET,,,,,,,,,,,,,,
AKKA,HPHD,CON5,OXX,,5,,,8,MEET,INLK,INLK,INLK,INLK,MEET,,,,,,,,,,,,,,
AKKA,HPHD,CON6,XXX,ARAA,3,,,4,MEET,INLK,INLK,INLK,INLK,MEET,,,,,,,,,,,,,,
AKKA,HPHD,CON6,XXX,ARAA,4,,T,5,MEET,INLK,INLK,INLK,INLK,MEET,,,,,,,,,,,,,,
AKKA,HPHD,CON6,XXX,ARAA,4,,,6,MEET,INLK,INLK,INLK,INLK,MEET,,,,,,,,,,,,,,
AKKA,HPHD,CON6,XXX,ARAA,5,,T,7,MEET,INLK,INLK,INLK,INLK,MEET,,,,,,,,,,,,,,
AKKA,HPHD,CON6,XXX,ARAA,5,,,8,MEET,INLK,INLK,INLK,INLK,MEET,,,,,,,,,,,,,,
AKKA,HPHD,CON6,XXX,ARAB,3,,,4,MEET,INLK,INLK,INLK,INLK,MEET,,,,,,,,,,,,,,
AKKA,HPHD,CON6,XXX,ARAB,4,,T,5,MEET,INLK,INLK,INLK,INLK,MEET,,,,,,,,,,,,,,
AKKA,HPHD,CON6,XXX,ARAB,4,,,6,MEET,INLK,INLK,INLK,INLK,MEET,,,,,,,,,,,,,,
AKKA,HPHD,CON6,XXX,ARAB,5,,T,7,MEET,INLK,INLK,INLK,INLK,MEET,,,,,,,,,,,,,,
AKKA,HPHD,CON6,XXX,ARAB,5,,,8,MEET,INLK,INLK,INLK,INLK,MEET,,,,,,,,,,,,,,
AKKA,HPHD,CON7,XOX,,2,,,2,MEET,INLK,INLK,INLK,INLK,MEET,,,,,,,,,,,,,,
AKKA,HPHD,CON7,XOX,,3,,T,2,MEET,INLK,INLK,INLK,INLK,MEET,,,,,,,,,,,,,,
AKKA,HPHD,CON7,XOX,,3,,,4,MEET,INLK,INLK,INLK,INLK,MEET,,,,,,,,,,,,,,
AKKA,HPHD,CON8,XXXO,,4,,,6,MEET,INLK,INLK,INLK,INLK,INLK,INLK,MEET,,,,,,,,,,,,
AKKA,HPHD,CON8,XXXO,,5,,T,7,MEET,INLK,INLK,INLK,INLK,INLK,INLK,MEET,,,,,,,,,,,,
AKKA,HPHD,CON8,XXXO,,5,,,8,MEET,INLK,INLK,INLK,INLK,INLK,INLK,MEET,,,,,,,,,,,,
AKKA,HPHD,CON9,OXXX,,4,,,6,MEET,INLK,INLK,INLK,INLK,INLK,INLK,MEET,,,,,,,,,,,,
AKKA,HPHD,CON9,OXXX,,5,,T,7,MEET,INLK,INLK,INLK,INLK,INLK,INLK,MEET,,,,,,,,,,,,
AKKA,HPHD,CON9,OXXX,,5,,,8,MEET,INLK,INLK,INLK,INLK,INLK,INLK,MEET,,,,,,,,,,,,
AKKA,HPHD,CONA,XXXX,,4,,,6,MEET,INLK,INLK,INLK,INLK,INLK,INLK,MEET,,,,,,,,,,,,
AKKA,HPHD,CONA,XXXX,,5,,T,7,MEET,INLK,INLK,INLK,INLK,INLK,INLK,MEET,,,,,,,,,,,,
AKKA,HPHD,CONA,XXXX,,5,,,8,MEET,INLK,INLK,INLK,INLK,INLK,INLK,MEET,,,,,,,,,,,,
AKKA,HPHD,CONB,XXXXO,,5,,,8,MEET,INLK,INLK,INLK,INLK,INLK,INLK,INLK,INLK,MEET,,,,,,,,,,
AKKA,HPHD,CONC,OXXXX,,5,,,8,MEET,INLK,INLK,INLK,INLK,INLK,INLK,INLK,INLK,MEET,,,,,,,,,,
AKKA,HPHD,COND,XXXXX,,5,,,8,MEET,INLK,INLK,INLK,INLK,INLK,INLK,INLK,INLK,MEET,,,,,,,,,,
AKKA,HPHD,CONE,XX-X,,2,,,2,MEET,INLK,INLK,CNMT,CNMT,MEET,,,,,,,,,,,,,,
AKKA,HPHD,CONE,XX-X,,3,,T,4,MEET,INLK,INLK,CNMT,CNMT,MEET,,,,,,,,,,,,,,
AKKA,HPHD,CONE,XX-X,,3,,,4,MEET,INLK,INLK,CNMT,CNMT,MEET,,,,,,,,,,,,,,
AKKA,HPHD,CONF,X-XX,,2,,,2,MEET,CNMT,CNMT,INLK,INLK,MEET,,,,,,,,,,,,,,
AKKA,HPHD,CONF,X-XX,,3,,T,4,MEET,CNMT,CNMT,INLK,INLK,MEET,,,,,,,,,,,,,,
AKKA,HPHD,CONF,X-XX,,3,,,4,MEET,CNMT,CNMT,INLK,INLK,MEET,,,,,,,,,,,,,,
AKKA,HPHD,CONG,OX-O,,2,,,2,MEET,INLK,INLK,CNMT,CNMT,MEET,,,,,,,,,,,,,,
AKKA,HPHD,CONG,OX-O,,3,,T,4,MEET,INLK,INLK,CNMT,CNMT,MEET,,,,,,,,,,,,,,
AKKA,HPHD,CONG,OX-O,,3,,,4,MEET,INLK,INLK,CNMT,CNMT,MEET,,,,,,,,,,,,,,
AKKA,HPHD,CONH,O-XO,,2,,,2,MEET,CNMT,CNMT,INLK,INLK,MEET,,,,,,,,,,,,,,
AKKA,HPHD,CONH,O-XO,,3,,T,4,MEET,CNMT,CNMT,INLK,INLK,MEET,,,,,,,,,,,,,,
AKKA,HPHD,CONH,O-XO,,3,,,4,MEET,CNMT,CNMT,INLK,INLK,MEET,,,,,,,,,,,,,,
AKKA,HPHD,CONI,O-XX,,2,,,2,MEET,CNMT,CNMT,INLK,INLK,MEET,,,,,,,,,,,,,,
AKKA,HPHD,CONI,O-XX,,3,,T,4,MEET,CNMT,CNMT,INLK,INLK,MEET,,,,,,,,,,,,,,
AKKA,HPHD,CONI,O-XX,,3,,,4,MEET,CNMT,CNMT,INLK,INLK,MEET,,,,,,,,,,,,,,
AKKA,HPHD,CONJ,XX-O,,2,,,2,MEET,INLK,INLK,CNMT,CNMT,MEET,,,,,,,,,,,,,,
AKKA,HPHD,CONJ,XX-O,,3,,T,4,MEET,INLK,INLK,CNMT,CNMT,MEET,,,,,,,,,,,,,,
AKKA,HPHD,CONJ,XX-O,,3,,,4,MEET,INLK,INLK,CNMT,CNMT,MEET,,,,,,,,,,,,,,
AKKA,HPHD,CONK,XX-XX,ARAA,2,,,2,MEET,INLK,INLK,CNMT,CNMT,INLK,INLK,MEET,,,,,,,,,,,,
AKKA,HPHD,CONK,XX-XX,ARAA,3,,T,4,MEET,INLK,INLK,CNMT,CNMT,INLK,INLK,MEET,,,,,,,,,,,,
AKKA,HPHD,CONK,XX-XX,ARAA,3,,,4,MEET,INLK,INLK,CNMT,CNMT,INLK,INLK,MEET,,,,,,,,,,,,
AKKA,HPHD,CONK,XX-XX,ARAA,4,,T,6,MEET,INLK,INLK,CNMT,CNMT,INLK,INLK,MEET,,,,,,,,,,,,
AKKA,HPHD,CONK,XX-XX,ARAA,4,,,6,MEET,INLK,INLK,CNMT,CNMT,INLK,INLK,MEET,,,,,,,,,,,,
AKKA,HPHD,CONK,XX-XX,ARAB,2,,,2,MEET,INLK,INLK,CNMT,CNMT,INLK,INLK,MEET,,,,,,,,,,,,
AKKA,HPHD,CONK,XX-XX,ARAB,3,,T,4,MEET,INLK,INLK,CNMT,CNMT,INLK,INLK,MEET,,,,,,,,,,,,
AKKA,HPHD,CONK,XX-XX,ARAB,3,,,4,MEET,INLK,INLK,CNMT,CNMT,INLK,INLK,MEET,,,,,,,,,,,,
AKKA,HPHD,CONK,XX-XX,ARAB,4,,T,6,MEET,INLK,INLK,CNMT,CNMT,INLK,INLK,MEET,,,,,,,,,,,,
AKKA,HPHD,CONK,XX-XX,ARAB,4,,,6,MEET,INLK,INLK,CNMT,CNMT,INLK,INLK,MEET,,,,,,,,,,,,
AKKA,HPHD,CONL,OX-XO,ARAA,2,,,2,MEET,INLK,INLK,CNMT,CNMT,INLK,INLK,MEET,,,,,,,,,,,,
AKKA,HPHD,CONL,OX-XO,ARAA,3,,T,4,MEET,INLK,INLK,CNMT,CNMT,INLK,INLK,MEET,,,,,,,,,,,,
AKKA,HPHD,CONL,OX-XO,ARAA,3,,,4,MEET,INLK,INLK,CNMT,CNMT,INLK,INLK,MEET,,,,,,,,,,,,
AKKA,HPHD,CONL,OX-XO,ARAA,4,,T,6,MEET,INLK,INLK,CNMT,CNMT,INLK,INLK,MEET,,,,,,,,,,,,
AKKA,HPHD,CONL,OX-XO,ARAA,4,,,6,MEET,INLK,INLK,CNMT,CNMT,INLK,INLK,MEET,,,,,,,,,,,,
AKKA,HPHD,CONL,OX-XO,ARAB,2,,,2,MEET,INLK,INLK,CNMT,CNMT,INLK,INLK,MEET,,,,,,,,,,,,
AKKA,HPHD,CONL,OX-XO,ARAB,3,,T,4,MEET,INLK,INLK,CNMT,CNMT,INLK,INLK,MEET,,,,,,,,,,,,
AKKA,HPHD,CONL,OX-XO,ARAB,3,,,4,MEET,INLK,INLK,CNMT,CNMT,INLK,INLK,MEET,,,,,,,,,,,,
AKKA,HPHD,CONL,OX-XO,ARAB,4,,T,6,MEET,INLK,INLK,CNMT,CNMT,INLK,INLK,MEET,,,,,,,,,,,,
AKKA,HPHD,CONL,OX-XO,ARAB,4,,,6,MEET,INLK,INLK,CNMT,CNMT,INLK,INLK,MEET,,,,,,,,,,,,
AKKA,HPHD,CONM,OX-XX,ARAA,2,,,2,MEET,INLK,INLK,CNMT,CNMT,INLK,INLK,MEET,,,,,,,,,,,,
AKKA,HPHD,CONM,OX-XX,ARAA,3,,T,4,MEET,INLK,INLK,CNMT,CNMT,INLK,INLK,MEET,,,,,,,,,,,,
AKKA,HPHD,CONM,OX-XX,ARAA,3,,,4,MEET,INLK,INLK,CNMT,CNMT,INLK,INLK,MEET,,,,,,,,,,,,
AKKA,HPHD,CONM,OX-XX,ARAA,4,,T,6,MEET,INLK,INLK,CNMT,CNMT,INLK,INLK,MEET,,,,,,,,,,,,
AKKA,HPHD,CONM,OX-XX,ARAA,4,,,6,MEET,INLK,INLK,CNMT,CNMT,INLK,INLK,MEET,,,,,,,,,,,,
AKKA,HPHD,CONM,OX-XX,ARAB,2,,,2,MEET,INLK,INLK,CNMT,CNMT,INLK,INLK,MEET,,,,,,,,,,,,
AKKA,HPHD,CONM,OX-XX,ARAB,3,,T,4,MEET,INLK,INLK,CNMT,CNMT,INLK,INLK,MEET,,,,,,,,,,,,
AKKA,HPHD,CONM,OX-XX,ARAB,3,,,4,MEET,INLK,INLK,CNMT,CNMT,INLK,INLK,MEET,,,,,,,,,,,,
AKKA,HPHD,CONM,OX-XX,ARAB,4,,T,6,MEET,INLK,INLK,CNMT,CNMT,INLK,INLK,MEET,,,,,,,,,,,,
AKKA,HPHD,CONM,OX-XX,ARAB,4,,,6,MEET,INLK,INLK,CNMT,CNMT,INLK,INLK,MEET,,,,,,,,,,,,
AKKA,HPHD,CONN,XX-XO,ARAA,2,,,2,MEET,INLK,INLK,CNMT,CNMT,INLK,INLK,MEET,,,,,,,,,,,,
AKKA,HPHD,CONN,XX-XO,ARAA,3,,T,4,MEET,INLK,INLK,CNMT,CNMT,INLK,INLK,MEET,,,,,,,,,,,,
AKKA,HPHD,CONN,XX-XO,ARAA,3,,,4,MEET,INLK,INLK,CNMT,CNMT,INLK,INLK,MEET,,,,,,,,,,,,
AKKA,HPHD,CONN,XX-XO,ARAA,4,,T,6,MEET,INLK,INLK,CNMT,CNMT,INLK,INLK,MEET,,,,,,,,,,,,
AKKA,HPHD,CONN,XX-XO,ARAA,4,,,6,MEET,INLK,INLK,CNMT,CNMT,INLK,INLK,MEET,,,,,,,,,,,,
AKKA,HPHD,CONN,XX-XO,ARAB,2,,,2,MEET,INLK,INLK,CNMT,CNMT,INLK,INLK,MEET,,,,,,,,,,,,
AKKA,HPHD,CONN,XX-XO,ARAB,3,,T,4,MEET,INLK,INLK,CNMT,CNMT,INLK,INLK,MEET,,,,,,,,,,,,
AKKA,HPHD,CONN,XX-XO,ARAB,3,,,4,MEET,INLK,INLK,CNMT,CNMT,INLK,INLK,MEET,,,,,,,,,,,,
AKKA,HPHD,CONN,XX-XO,ARAB,4,,T,6,MEET,INLK,INLK,CNMT,CNMT,INLK,INLK,MEET,,,,,,,,,,,,
AKKA,HPHD,CONN,XX-XO,ARAB,4,,,6,MEET,INLK,INLK,CNMT,CNMT,INLK,INLK,MEET,,,,,,,,,,,,
AKKA,HPHD,CONO,OXX-XO,,3,,,4,MEET,INLK,INLK,INLK,INLK,CNMT,CNMT,INLK,INLK,MEET,,,,,,,,,,
AKKA,HPHD,CONP,OX-XXO,,3,,,4,MEET,INLK,INLK,CNMT,CNMT,INLK,INLK,INLK,INLK,MEET,,,,,,,,,,
AKKA,HPHD,CONQ,XXX-XX,,3,,,4,MEET,INLK,INLK,INLK,INLK,CNMT,CNMT,INLK,INLK,MEET,,,,,,,,,,
AKKA,HPHD,CONR,XX-XXX,,3,,,4,MEET,INLK,INLK,CNMT,CNMT,INLK,INLK,INLK,INLK,MEET,,,,,,,,,,
AKKA,HPHD,CONS,OX-XXX,,3,,,4,MEET,INLK,INLK,CNMT,CNMT,INLK,INLK,INLK,INLK,MEET,,,,,,,,,,
AKKA,HPHD,CONT,XXX-XO,,3,,,4,MEET,INLK,INLK,INLK,INLK,CNMT,CNMT,INLK,INLK,MEET,,,,,,,,,,
AKKA,HPHD,CONU,OXX-XXO,ARAA,3,,,4,MEET,INLK,INLK,INLK,INLK,CNMT,CNMT,INLK,INLK,INLK,INLK,MEET,,,,,,,,
AKKA,HPHD,CONU,OXX-XXO,ARAA,4,,T,6,MEET,INLK,INLK,INLK,INLK,CNMT,CNMT,INLK,INLK,INLK,INLK,MEET,,,,,,,,
AKKA,HPHD,CONU,OXX-XXO,ARAA,4,,,6,MEET,INLK,INLK,INLK,INLK,CNMT,CNMT,INLK,INLK,INLK,INLK,MEET,,,,,,,,
AKKA,HPHD,CONU,OXX-XXO,ARAA,5,,T,8,MEET,INLK,INLK,INLK,INLK,CNMT,CNMT,INLK,INLK,INLK,INLK,MEET,,,,,,,,
AKKA,HPHD,CONU,OXX-XXO,ARAA,5,,,8,MEET,INLK,INLK,INLK,INLK,CNMT,CNMT,INLK,INLK,INLK,INLK,MEET,,,,,,,,
AKKA,HPHD,CONU,OXX-XXO,ARAB,3,,,4,MEET,INLK,INLK,INLK,INLK,CNMT,CNMT,INLK,INLK,INLK,INLK,MEET,,,,,,,,
AKKA,HPHD,CONU,OXX-XXO,ARAB,4,,T,6,MEET,INLK,INLK,INLK,INLK,CNMT,CNMT,INLK,INLK,INLK,INLK,MEET,,,,,,,,
AKKA,HPHD,CONU,OXX-XXO,ARAB,4,,,6,MEET,INLK,INLK,INLK,INLK,CNMT,CNMT,INLK,INLK,INLK,INLK,MEET,,,,,,,,
AKKA,HPHD,CONU,OXX-XXO,ARAB,5,,T,8,MEET,INLK,INLK,INLK,INLK,CNMT,CNMT,INLK,INLK,INLK,INLK,MEET,,,,,,,,
AKKA,HPHD,CONU,OXX-XXO,ARAB,5,,,8,MEET,INLK,INLK,INLK,INLK,CNMT,CNMT,INLK,INLK,INLK,INLK,MEET,,,,,,,,
AKKA,HPHD,CONV,XXX-XXX,ARAA,3,,,4,MEET,INLK,INLK,INLK,INLK,CNMT,CNMT,INLK,INLK,INLK,INLK,MEET,,,,,,,,
AKKA,HPHD,CONV,XXX-XXX,ARAA,4,,T,6,MEET,INLK,INLK,INLK,INLK,CNMT,CNMT,INLK,INLK,INLK,INLK,MEET,,,,,,,,
AKKA,HPHD,CONV,XXX-XXX,ARAA,4,,,6,MEET,INLK,INLK,INLK,INLK,CNMT,CNMT,INLK,INLK,INLK,INLK,MEET,,,,,,,,
AKKA,HPHD,CONV,XXX-XXX,ARAA,5,,T,8,MEET,INLK,INLK,INLK,INLK,CNMT,CNMT,INLK,INLK,INLK,INLK,MEET,,,,,,,,
AKKA,HPHD,CONV,XXX-XXX,ARAA,5,,,8,MEET,INLK,INLK,INLK,INLK,CNMT,CNMT,INLK,INLK,INLK,INLK,MEET,,,,,,,,
AKKA,HPHD,CONV,XXX-XXX,ARAB,3,,,4,MEET,INLK,INLK,INLK,INLK,CNMT,CNMT,INLK,INLK,INLK,INLK,MEET,,,,,,,,
AKKA,HPHD,CONV,XXX-XXX,ARAB,4,,T,6,MEET,INLK,INLK,INLK,INLK,CNMT,CNMT,INLK,INLK,INLK,INLK,MEET,,,,,,,,
AKKA,HPHD,CONV,XXX-XXX,ARAB,4,,,6,MEET,INLK,INLK,INLK,INLK,CNMT,CNMT,INLK,INLK,INLK,INLK,MEET,,,,,,,,
AKKA,HPHD,CONV,XXX-XXX,ARAB,5,,T,8,MEET,INLK,INLK,INLK,INLK,CNMT,CNMT,INLK,INLK,INLK,INLK,MEET,,,,,,,,
AKKA,HPHD,CONV,XXX-XXX,ARAB,5,,,8,MEET,INLK,INLK,INLK,INLK,CNMT,CNMT,INLK,INLK,INLK,INLK,MEET,,,,,,,,
AKKA,HPHD,CONW,OXXX-XXXO,ARAA,4,,,6,MEET,INLK,INLK,INLK,INLK,INLK,INLK,CNMT,CNMT,INLK,INLK,INLK,INLK,INLK,INLK,MEET,,,,
AKKA,HPHD,CONW,OXXX-XXXO,ARAA,5,,T,8,MEET,INLK,INLK,INLK,INLK,INLK,INLK,CNMT,CNMT,INLK,INLK,INLK,INLK,INLK,INLK,MEET,,,,
AKKA,HPHD,CONW,OXXX-XXXO,ARAA,5,,,8,MEET,INLK,INLK,INLK,INLK,INLK,INLK,CNMT,CNMT,INLK,INLK,INLK,INLK,INLK,INLK,MEET,,,,
AKKA,HPHD,CONW,OXXX-XXXO,ARAB,4,,,6,MEET,INLK,INLK,INLK,INLK,INLK,INLK,CNMT,CNMT,INLK,INLK,INLK,INLK,INLK,INLK,MEET,,,,
AKKA,HPHD,CONW,OXXX-XXXO,ARAB,5,,T,8,MEET,INLK,INLK,INLK,INLK,INLK,INLK,CNMT,CNMT,INLK,INLK,INLK,INLK,INLK,INLK,MEET,,,,
AKKA,HPHD,CONW,OXXX-XXXO,ARAB,5,,,8,MEET,INLK,INLK,INLK,INLK,INLK,INLK,CNMT,CNMT,INLK,INLK,INLK,INLK,INLK,INLK,MEET,,,,
AKKA,HPHD,CONX,XXXX-XXXX,ARAA,4,,,6,MEET,INLK,INLK,INLK,INLK,INLK,INLK,CNMT,CNMT,INLK,INLK,INLK,INLK,INLK,INLK,MEET,,,,
AKKA,HPHD,CONX,XXXX-XXXX,ARAA,5,,T,8,MEET,INLK,INLK,INLK,INLK,INLK,INLK,CNMT,CNMT,INLK,INLK,INLK,INLK,INLK,INLK,MEET,,,,
AKKA,HPHD,CONX,XXXX-XXXX,ARAA,5,,,8,MEET,INLK,INLK,INLK,INLK,INLK,INLK,CNMT,CNMT,INLK,INLK,INLK,INLK,INLK,INLK,MEET,,,,
AKKA,HPHD,CONX,XXXX-XXXX,ARAB,4,,,6,MEET,INLK,INLK,INLK,INLK,INLK,INLK,CNMT,CNMT,INLK,INLK,INLK,INLK,INLK,INLK,MEET,,,,
AKKA,HPHD,CONX,XXXX-XXXX,ARAB,5,,T,8,MEET,INLK,INLK,INLK,INLK,INLK,INLK,CNMT,CNMT,INLK,INLK,INLK,INLK,INLK,INLK,MEET,,,,
